YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Consumption_Pattern,ConditionType,Condition,Sex,AgeGroup,Direct_AAF,Direct_AAF_Alternate,Indirect_AAF_Low,Indirect_AAF_Low_Alt,Indirect_AAF_Medium,Indirect_AAF_Medium_Alt,Indirect_AAF_High,Indirect_AAF_High_Alt,LocationID,ClassID,ConditionID,ConsumptionID,Stratification1ID,Stratification2ID
2006,2010,GA,Georgia,ARDI,Excessive Use,Chronic   ,Degeneration of nervous system due to alcohol,Male,All Ages,1.00,1.00,,,,,,,13,CHRONIC,ALCNER,EXCUSE,GENM,AGEGRP0
2006,2010,OR,Oregon,ARDI,Excessive Use,Chronic   ,Oropharyngeal cancer,Female,All Ages,,,N/A,0.00,0.01,0.01,0.02,0.02,41,CHRONIC,OROCAN,EXCUSE,GENF,AGEGRP0
2006,2010,LA,Louisiana,ARDI,Excessive Use,Acute     ,Other road vehicle crashes,Female,All Ages,0.18,0.18,,,,,,,21,ACUTE,ORVACC,EXCUSE,GENF,AGEGRP0
2006,2010,NC,North Carolina,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,0-14,0.15,0.15,,,,,,,37,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP7
2006,2010,WY,Wyoming,ARDI,Excessive Use,Acute     ,Firearm injuries,Male,All Ages,0.18,0.18,,,,,,,56,ACUTE,FIREAR,EXCUSE,GENM,AGEGRP0
2006,2010,WV,West Virginia,ARDI,Excessive Use,Chronic   ,Portal hypertension,Female,All Ages,0.40,0.40,,,,,,,54,CHRONIC,PORHYP,EXCUSE,GENF,AGEGRP0
2006,2010,MO,Missouri,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,45-54,0.41,0.41,,,,,,,29,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP12
2006,2010,WI,Wisconsin,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,65+,0.12,0.12,,,,,,,55,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP5
2006,2010,AR,Arkansas,ARDI,Excessive Use,Chronic   ,Chronic hepatitis,Female,All Ages,,,N/A,0.00,0.00,0.00,0.00,0.00,05,CHRONIC,CHRHEP,EXCUSE,GENF,AGEGRP0
2006,2010,WV,West Virginia,ARDI,Excessive Use,Acute     ,Air-space transport,Male,All Ages,0.18,0.18,,,,,,,54,ACUTE,AIRTRA,EXCUSE,GENM,AGEGRP0
2006,2010,AZ,Arizona,ARDI,Excessive Use,Chronic   ,Gastroesophageal hemorrhage,Female,All Ages,0.47,0.47,,,,,,,04,CHRONIC,GASHEM,EXCUSE,GENF,AGEGRP0
2006,2010,MD,Maryland,ARDI,Excessive Use,Chronic   ,Liver cancer,Male,All Ages,,,N/A,0.00,0.02,0.02,0.02,0.02,24,CHRONIC,LIVCAN,EXCUSE,GENM,AGEGRP0
2006,2010,SD,South Dakota,ARDI,Excessive Use,Chronic   ,Psoriasis,Male,All Ages,,,N/A,0.00,0.00,0.00,0.01,0.01,46,CHRONIC,PSORIA,EXCUSE,GENM,AGEGRP0
2006,2010,WI,Wisconsin,ARDI,Excessive Use,Acute     ,Poisoning (not alcohol),Female,All Ages,0.29,0.29,,,,,,,55,ACUTE,POISON,EXCUSE,GENF,AGEGRP0
2006,2010,HI,Hawaii,ARDI,Excessive Use,Chronic   ,Fetus and newborn affected by maternal use of alcohol,Female,All Ages,1.00,1.00,,,,,,,15,CHRONIC,ALCMAU,EXCUSE,GENF,AGEGRP0
2006,2010,KS,Kansas,ARDI,Excessive Use,Chronic   ,Liver cancer,Female,All Ages,,,N/A,0.00,0.02,0.02,0.01,0.01,20,CHRONIC,LIVCAN,EXCUSE,GENF,AGEGRP0
2006,2010,ME,Maine,ARDI,Excessive Use,Acute     ,Other road vehicle crashes,Male,All Ages,0.18,0.18,,,,,,,23,ACUTE,ORVACC,EXCUSE,GENM,AGEGRP0
2006,2010,AK,Alaska,ARDI,Excessive Use,Chronic   ,Epilepsy,Female,All Ages,0.15,0.15,,,,,,,02,CHRONIC,EPILEP,EXCUSE,GENF,AGEGRP0
2006,2010,MI,Michigan,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,25-34,0.49,0.49,,,,,,,26,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP10
2006,2010,KS,Kansas,ARDI,Excessive Use,Acute     ,Suicide,Female,All Ages,0.23,0.23,,,,,,,20,ACUTE,SUICID,EXCUSE,GENF,AGEGRP0
2006,2010,AR,Arkansas,ARDI,Excessive Use,Acute     ,Fall injuries,Female,All Ages,0.32,0.32,,,,,,,05,ACUTE,FALLSS,EXCUSE,GENF,AGEGRP0
2006,2010,OH,Ohio,ARDI,Excessive Use,Acute     ,Fall injuries,Male,All Ages,0.32,0.32,,,,,,,39,ACUTE,FALLSS,EXCUSE,GENM,AGEGRP0
2006,2010,NV,Nevada,ARDI,Excessive Use,Acute     ,Aspiration,Female,All Ages,0.18,0.18,,,,,,,32,ACUTE,ASPIRA,EXCUSE,GENF,AGEGRP0
2006,2010,IN,Indiana,ARDI,Excessive Use,Chronic   ,Alcoholic liver disease,Female,All Ages,1.00,1.00,,,,,,,18,CHRONIC,ALCLID,EXCUSE,GENF,AGEGRP0
2006,2010,UT,Utah,ARDI,Excessive Use,Acute     ,Drowning,Male,All Ages,0.34,0.34,,,,,,,51,ACUTE,DROWNI,EXCUSE,GENM,AGEGRP0
2006,2010,AZ,Arizona,ARDI,Excessive Use,Acute     ,Child maltreatment,Female,All Ages,0.16,0.16,,,,,,,04,ACUTE,CHILAB,EXCUSE,GENF,AGEGRP0
2006,2010,IA,Iowa,ARDI,Excessive Use,Chronic   ,Fetus and newborn affected by maternal use of alcohol,Female,All Ages,1.00,1.00,,,,,,,19,CHRONIC,ALCMAU,EXCUSE,GENF,AGEGRP0
2006,2010,NY,New York,ARDI,Excessive Use,Acute     ,Fire injuries,Male,All Ages,0.42,0.42,,,,,,,36,ACUTE,FIREIN,EXCUSE,GENM,AGEGRP0
2006,2010,MN,Minnesota,ARDI,Excessive Use,Acute     ,Firearm injuries,Female,All Ages,0.18,0.18,,,,,,,27,ACUTE,FIREAR,EXCUSE,GENF,AGEGRP0
2006,2010,NE,Nebraska,ARDI,Excessive Use,Chronic   ,Fetus and newborn affected by maternal use of alcohol,Female,All Ages,1.00,1.00,,,,,,,31,CHRONIC,ALCMAU,EXCUSE,GENF,AGEGRP0
2006,2010,IN,Indiana,ARDI,Excessive Use,Chronic   ,"Stroke, ischemic",Male,All Ages,,,N/A,0.00,0.04,0.04,0.02,0.02,18,CHRONIC,STROKI,EXCUSE,GENM,AGEGRP0
2006,2010,US,National,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,25-34,0.49,0.49,,,,,,,00,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP10
2006,2010,CA,California,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,65+,0.08,0.08,,,,,,,06,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP5
2006,2010,SC,South Carolina,ARDI,Excessive Use,Chronic   ,Laryngeal cancer,Male,All Ages,,,N/A,0.00,0.03,0.03,0.04,0.04,45,CHRONIC,LARCAN,EXCUSE,GENM,AGEGRP0
2006,2010,MT,Montana,ARDI,Excessive Use,Chronic   ,Fetal alcohol syndrome,Female,All Ages,1.00,1.00,,,,,,,30,CHRONIC,ALCFAS,EXCUSE,GENF,AGEGRP0
2006,2010,DE,Delaware,ARDI,Excessive Use,Acute     ,Firearm injuries,Male,All Ages,0.18,0.18,,,,,,,10,ACUTE,FIREAR,EXCUSE,GENM,AGEGRP0
2006,2010,MO,Missouri,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,65+,0.12,0.12,,,,,,,29,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP5
2006,2010,MT,Montana,ARDI,Excessive Use,Chronic   ,Gastroesophageal hemorrhage,Male,All Ages,0.47,0.47,,,,,,,30,CHRONIC,GASHEM,EXCUSE,GENM,AGEGRP0
2006,2010,MA,Massachusetts,ARDI,Excessive Use,Chronic   ,Laryngeal cancer,Female,All Ages,,,N/A,0.00,0.04,0.04,0.02,0.02,25,CHRONIC,LARCAN,EXCUSE,GENF,AGEGRP0
2006,2010,US,National,ARDI,Excessive Use,Chronic   ,Gastroesophageal hemorrhage,Female,All Ages,0.47,0.47,,,,,,,00,CHRONIC,GASHEM,EXCUSE,GENF,AGEGRP0
2006,2010,NH,New Hampshire,ARDI,Excessive Use,Chronic   ,Laryngeal cancer,Male,All Ages,,,N/A,0.00,0.04,0.04,0.03,0.03,33,CHRONIC,LARCAN,EXCUSE,GENM,AGEGRP0
2006,2010,WV,West Virginia,ARDI,Excessive Use,Acute     ,Aspiration,Male,All Ages,0.18,0.18,,,,,,,54,ACUTE,ASPIRA,EXCUSE,GENM,AGEGRP0
2006,2010,MD,Maryland,ARDI,Excessive Use,Chronic   ,Ischemic heart disease,Female,All Ages,,,N/A,0.00,0.00,0.00,0.00,0.00,24,CHRONIC,ISCHTD,EXCUSE,GENF,AGEGRP0
2006,2010,WY,Wyoming,ARDI,Excessive Use,Chronic   ,Esophageal varices,Male,All Ages,0.40,0.40,,,,,,,56,CHRONIC,ESOVAR,EXCUSE,GENM,AGEGRP0
2006,2010,VT,Vermont,ARDI,Excessive Use,Chronic   ,Psoriasis,Male,All Ages,,,N/A,0.00,0.00,0.00,0.01,0.01,50,CHRONIC,PSORIA,EXCUSE,GENM,AGEGRP0
2006,2010,AL,Alabama,ARDI,Excessive Use,Chronic   ,Acute pancreatitis,Female,All Ages,0.24,0.24,,,,,,,01,CHRONIC,ACUPAN,EXCUSE,GENF,AGEGRP0
2006,2010,KY,Kentucky,ARDI,Excessive Use,Chronic   ,Fetal alcohol syndrome,Male,All Ages,1.00,1.00,,,,,,,21,CHRONIC,ALCFAS,EXCUSE,GENM,AGEGRP0
2006,2010,TX,Texas,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,15-19,0.26,0.26,,,,,,,48,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP8
2006,2010,IA,Iowa,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,35-44,0.47,0.47,,,,,,,19,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP11
2006,2010,UT,Utah,ARDI,Excessive Use,Chronic   ,Alcoholic psychosis,Female,All Ages,1.00,1.00,,,,,,,51,CHRONIC,ALCPSY,EXCUSE,GENF,AGEGRP0
2006,2010,ID,Idaho,ARDI,Excessive Use,Acute     ,Firearm injuries,Female,All Ages,0.18,0.18,,,,,,,16,ACUTE,FIREAR,EXCUSE,GENF,AGEGRP0
2006,2010,MI,Michigan,ARDI,Excessive Use,Acute     ,Homicide,Female,All Ages,0.47,0.47,,,,,,,26,ACUTE,HOMICI,EXCUSE,GENF,AGEGRP0
2006,2010,IA,Iowa,ARDI,Excessive Use,Chronic   ,Degeneration of nervous system due to alcohol,Female,All Ages,1.00,1.00,,,,,,,19,CHRONIC,ALCNER,EXCUSE,GENF,AGEGRP0
2006,2010,KY,Kentucky,ARDI,Excessive Use,Chronic   ,Ischemic heart disease,Female,All Ages,,,N/A,0.00,0.00,0.00,0.00,0.00,21,CHRONIC,ISCHTD,EXCUSE,GENF,AGEGRP0
2006,2010,TN,Tennessee,ARDI,Excessive Use,Acute     ,Poisoning (not alcohol),Male,All Ages,0.29,0.29,,,,,,,47,ACUTE,POISON,EXCUSE,GENM,AGEGRP0
2006,2010,VT,Vermont,ARDI,Excessive Use,Chronic   ,Epilepsy,Female,All Ages,0.15,0.15,,,,,,,50,CHRONIC,EPILEP,EXCUSE,GENF,AGEGRP0
2006,2010,RI,Rhode Island,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,20-24,0.46,0.46,,,,,,,44,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP9
2006,2010,WA,Washington,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,55-64,0.28,0.28,,,,,,,53,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP13
2006,2010,NJ,New Jersey,ARDI,Excessive Use,Chronic   ,"Low birth weight, prematurity, IUGR, death",Female,All Ages,,,N/A,0.00,0.02,0.02,0.01,0.01,34,CHRONIC,LBWPID,EXCUSE,GENF,AGEGRP0
2006,2010,DC,District of Columbia,ARDI,Excessive Use,Chronic   ,Oropharyngeal cancer,Female,All Ages,,,N/A,0.00,0.01,0.01,0.02,0.02,11,CHRONIC,OROCAN,EXCUSE,GENF,AGEGRP0
2006,2010,ID,Idaho,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,35-44,0.34,0.34,,,,,,,16,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP11
2006,2010,RI,Rhode Island,ARDI,Excessive Use,Acute     ,Hypothermia,Female,All Ages,0.42,0.42,,,,,,,44,ACUTE,HYPOTH,EXCUSE,GENF,AGEGRP0
2006,2010,WA,Washington,ARDI,Excessive Use,Chronic   ,Alcoholic psychosis,Male,All Ages,1.00,1.00,,,,,,,53,CHRONIC,ALCPSY,EXCUSE,GENM,AGEGRP0
2006,2010,WA,Washington,ARDI,Excessive Use,Acute     ,Excessive blood alcohol level,Female,All Ages,1.00,1.00,,,,,,,53,ACUTE,ALCBLA,EXCUSE,GENF,AGEGRP0
2006,2010,KY,Kentucky,ARDI,Excessive Use,Chronic   ,"Stroke, hemorrhagic",Female,All Ages,,,N/A,0.00,0.00,0.00,0.01,0.01,21,CHRONIC,STROKH,EXCUSE,GENF,AGEGRP0
2006,2010,AR,Arkansas,ARDI,Excessive Use,Chronic   ,"Liver cirrhosis, unspecified",Male,All Ages,0.40,0.40,,,,,,,05,CHRONIC,LIVCIR,EXCUSE,GENM,AGEGRP0
2006,2010,WY,Wyoming,ARDI,Excessive Use,Acute     ,Motor-vehicle nontraffic crashes,Female,All Ages,0.18,0.18,,,,,,,56,ACUTE,MTVNTR,EXCUSE,GENF,AGEGRP0
2006,2010,IN,Indiana,ARDI,Excessive Use,Chronic   ,Esophageal cancer,Male,All Ages,,,N/A,0.00,0.01,0.01,0.03,0.03,18,CHRONIC,ESOCAN,EXCUSE,GENM,AGEGRP0
2006,2010,RI,Rhode Island,ARDI,Excessive Use,Acute     ,Fire injuries,Male,All Ages,0.42,0.42,,,,,,,44,ACUTE,FIREIN,EXCUSE,GENM,AGEGRP0
2006,2010,ID,Idaho,ARDI,Excessive Use,Chronic   ,Chronic pancreatitis,Male,All Ages,0.84,0.84,,,,,,,16,CHRONIC,CHRPAN,EXCUSE,GENM,AGEGRP0
2006,2010,SC,South Carolina,ARDI,Excessive Use,Acute     ,Child maltreatment,Male,All Ages,0.16,0.16,,,,,,,45,ACUTE,CHILAB,EXCUSE,GENM,AGEGRP0
2006,2010,VA,Virginia,ARDI,Excessive Use,Chronic   ,Oropharyngeal cancer,Male,All Ages,,,N/A,0.00,0.01,0.01,0.05,0.05,52,CHRONIC,OROCAN,EXCUSE,GENM,AGEGRP0
2006,2010,CO,Colorado,ARDI,Excessive Use,Chronic   ,Hypertension,Male,All Ages,,,N/A,0.00,0.01,0.01,0.02,0.02,08,CHRONIC,HYPERT,EXCUSE,GENM,AGEGRP0
2006,2010,LA,Louisiana,ARDI,Excessive Use,Chronic   ,"Stroke, ischemic",Male,All Ages,,,N/A,0.00,0.04,0.04,0.02,0.02,21,CHRONIC,STROKI,EXCUSE,GENM,AGEGRP0
2006,2010,GA,Georgia,ARDI,Excessive Use,Acute     ,Occupational and machine injuries,Male,All Ages,0.18,0.18,,,,,,,13,ACUTE,MACHOB,EXCUSE,GENM,AGEGRP0
2006,2010,GA,Georgia,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,25-34,0.49,0.49,,,,,,,13,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP10
2006,2010,NJ,New Jersey,ARDI,Excessive Use,Chronic   ,"Liver cirrhosis, unspecified",Female,All Ages,0.40,0.40,,,,,,,34,CHRONIC,LIVCIR,EXCUSE,GENF,AGEGRP0
2006,2010,CA,California,ARDI,Excessive Use,Chronic   ,Breast cancer (females only),Male,All Ages,0.00,0.00,,,,,,,06,CHRONIC,BRECAN,EXCUSE,GENM,AGEGRP0
2006,2010,NY,New York,ARDI,Excessive Use,Chronic   ,Ischemic heart disease,Female,All Ages,,,N/A,0.00,0.00,0.00,0.00,0.00,36,CHRONIC,ISCHTD,EXCUSE,GENF,AGEGRP0
2006,2010,OR,Oregon,ARDI,Excessive Use,Chronic   ,Degeneration of nervous system due to alcohol,Female,All Ages,1.00,1.00,,,,,,,41,CHRONIC,ALCNER,EXCUSE,GENF,AGEGRP0
2006,2010,RI,Rhode Island,ARDI,Excessive Use,Chronic   ,"Liver cirrhosis, unspecified",Male,All Ages,0.40,0.40,,,,,,,44,CHRONIC,LIVCIR,EXCUSE,GENM,AGEGRP0
2006,2010,DE,Delaware,ARDI,Excessive Use,Chronic   ,"Low birth weight, prematurity, IUGR, death",Male,All Ages,,,N/A,0.00,0.02,0.02,0.03,0.03,10,CHRONIC,LBWPID,EXCUSE,GENM,AGEGRP0
2006,2010,TN,Tennessee,ARDI,Excessive Use,Chronic   ,Prostate cancer (males only),Female,All Ages,0.00,0.00,,,,,,,47,CHRONIC,PROCAN,EXCUSE,GENF,AGEGRP0
2006,2010,NE,Nebraska,ARDI,Excessive Use,Chronic   ,Esophageal varices,Female,All Ages,0.40,0.40,,,,,,,31,CHRONIC,ESOVAR,EXCUSE,GENF,AGEGRP0
2006,2010,VA,Virginia,ARDI,Excessive Use,Chronic   ,Spontaneous abortion (females only),Male,All Ages,0.00,0.00,,,,,,,52,CHRONIC,SPONAB,EXCUSE,GENM,AGEGRP0
2006,2010,MA,Massachusetts,ARDI,Excessive Use,Chronic   ,"Stroke, ischemic",Male,All Ages,,,N/A,0.00,0.04,0.04,0.02,0.02,25,CHRONIC,STROKI,EXCUSE,GENM,AGEGRP0
2006,2010,HI,Hawaii,ARDI,Excessive Use,Acute     ,Air-space transport,Male,All Ages,0.18,0.18,,,,,,,15,ACUTE,AIRTRA,EXCUSE,GENM,AGEGRP0
2006,2010,MT,Montana,ARDI,Excessive Use,Chronic   ,"Stroke, hemorrhagic",Female,All Ages,,,N/A,0.00,0.01,0.01,0.01,0.01,30,CHRONIC,STROKH,EXCUSE,GENF,AGEGRP0
2006,2010,LA,Louisiana,ARDI,Excessive Use,Chronic   ,Laryngeal cancer,Male,All Ages,,,N/A,0.00,0.03,0.03,0.04,0.04,21,CHRONIC,LARCAN,EXCUSE,GENM,AGEGRP0
2006,2010,UT,Utah,ARDI,Excessive Use,Chronic   ,Alcohol dependence syndrome,Male,All Ages,1.00,1.00,,,,,,,51,CHRONIC,ALCDSY,EXCUSE,GENM,AGEGRP0
2006,2010,NC,North Carolina,ARDI,Excessive Use,Chronic   ,"Stroke, ischemic",Male,All Ages,,,N/A,0.00,0.03,0.03,0.01,0.01,37,CHRONIC,STROKI,EXCUSE,GENM,AGEGRP0
2006,2010,OK,Oklahoma,ARDI,Excessive Use,Chronic   ,Alcohol-induced chronic pancreatitis,Female,All Ages,1.00,1.00,,,,,,,40,CHRONIC,ALCCRP,EXCUSE,GENF,AGEGRP0
2006,2010,AZ,Arizona,ARDI,Excessive Use,Acute     ,Suicide by and exposure to alcohol,Male,All Ages,1.00,1.00,,,,,,,04,ACUTE,ALCSUC,EXCUSE,GENM,AGEGRP0
2006,2010,MT,Montana,ARDI,Excessive Use,Acute     ,Occupational and machine injuries,Male,All Ages,0.18,0.18,,,,,,,30,ACUTE,MACHOB,EXCUSE,GENM,AGEGRP0
2006,2010,NH,New Hampshire,ARDI,Excessive Use,Acute     ,Poisoning (not alcohol),Female,All Ages,0.29,0.29,,,,,,,33,ACUTE,POISON,EXCUSE,GENF,AGEGRP0
2006,2010,HI,Hawaii,ARDI,Excessive Use,Chronic   ,Esophageal varices,Female,All Ages,0.40,0.40,,,,,,,15,CHRONIC,ESOVAR,EXCUSE,GENF,AGEGRP0
2006,2010,WA,Washington,ARDI,Excessive Use,Acute     ,Poisoning (not alcohol),Female,All Ages,0.29,0.29,,,,,,,53,ACUTE,POISON,EXCUSE,GENF,AGEGRP0
2006,2010,UT,Utah,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,35-44,0.34,0.34,,,,,,,51,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP11
2006,2010,MA,Massachusetts,ARDI,Excessive Use,Chronic   ,"Stroke, hemorrhagic",Female,All Ages,,,N/A,0.00,0.01,0.01,0.01,0.01,25,CHRONIC,STROKH,EXCUSE,GENF,AGEGRP0
2006,2010,MI,Michigan,ARDI,Excessive Use,Chronic   ,Prostate cancer (males only),Female,All Ages,0.00,0.00,,,,,,,26,CHRONIC,PROCAN,EXCUSE,GENF,AGEGRP0
2006,2010,IA,Iowa,ARDI,Excessive Use,Chronic   ,Spontaneous abortion (females only),Male,All Ages,0.00,0.00,,,,,,,19,CHRONIC,SPONAB,EXCUSE,GENM,AGEGRP0
2006,2010,WA,Washington,ARDI,Excessive Use,Acute     ,Child maltreatment,Female,All Ages,0.16,0.16,,,,,,,53,ACUTE,CHILAB,EXCUSE,GENF,AGEGRP0
2006,2010,MT,Montana,ARDI,Excessive Use,Chronic   ,Ischemic heart disease,Female,All Ages,,,N/A,0.00,0.00,0.00,0.00,0.00,30,CHRONIC,ISCHTD,EXCUSE,GENF,AGEGRP0
2006,2010,AL,Alabama,ARDI,Excessive Use,Acute     ,Occupational and machine injuries,Female,All Ages,0.18,0.18,,,,,,,01,ACUTE,MACHOB,EXCUSE,GENF,AGEGRP0
2006,2010,IL,Illinois,ARDI,Excessive Use,Acute     ,Air-space transport,Female,All Ages,0.18,0.18,,,,,,,17,ACUTE,AIRTRA,EXCUSE,GENF,AGEGRP0
2006,2010,UT,Utah,ARDI,Excessive Use,Chronic   ,Alcohol abuse,Male,All Ages,1.00,1.00,,,,,,,51,CHRONIC,ALCABU,EXCUSE,GENM,AGEGRP0
2006,2010,TX,Texas,ARDI,Excessive Use,Chronic   ,Hypertension,Male,All Ages,,,N/A,0.00,0.01,0.01,0.02,0.02,48,CHRONIC,HYPERT,EXCUSE,GENM,AGEGRP0
2006,2010,CO,Colorado,ARDI,Excessive Use,Chronic   ,Fetal alcohol syndrome,Female,All Ages,1.00,1.00,,,,,,,08,CHRONIC,ALCFAS,EXCUSE,GENF,AGEGRP0
2006,2010,IN,Indiana,ARDI,Excessive Use,Chronic   ,Alcohol abuse,Female,All Ages,1.00,1.00,,,,,,,18,CHRONIC,ALCABU,EXCUSE,GENF,AGEGRP0
2006,2010,AK,Alaska,ARDI,Excessive Use,Acute     ,Aspiration,Male,All Ages,0.18,0.18,,,,,,,02,ACUTE,ASPIRA,EXCUSE,GENM,AGEGRP0
2006,2010,US,National,ARDI,Excessive Use,Chronic   ,Alcohol dependence syndrome,Male,All Ages,1.00,1.00,,,,,,,00,CHRONIC,ALCDSY,EXCUSE,GENM,AGEGRP0
2006,2010,US,National,ARDI,Excessive Use,Chronic   ,Degeneration of nervous system due to alcohol,Male,All Ages,1.00,1.00,,,,,,,00,CHRONIC,ALCNER,EXCUSE,GENM,AGEGRP0
2006,2010,NY,New York,ARDI,Excessive Use,Acute     ,Suicide by and exposure to alcohol,Female,All Ages,1.00,1.00,,,,,,,36,ACUTE,ALCSUC,EXCUSE,GENF,AGEGRP0
2006,2010,HI,Hawaii,ARDI,Excessive Use,Acute     ,Fire injuries,Female,All Ages,0.42,0.42,,,,,,,15,ACUTE,FIREIN,EXCUSE,GENF,AGEGRP0
2006,2010,AL,Alabama,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,65+,0.08,0.08,,,,,,,01,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP5
2006,2010,WY,Wyoming,ARDI,Excessive Use,Acute     ,Other road vehicle crashes,Male,All Ages,0.18,0.18,,,,,,,56,ACUTE,ORVACC,EXCUSE,GENM,AGEGRP0
2006,2010,MA,Massachusetts,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,65+,0.12,0.12,,,,,,,25,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP5
2006,2010,HI,Hawaii,ARDI,Excessive Use,Acute     ,Drowning,Male,All Ages,0.34,0.34,,,,,,,15,ACUTE,DROWNI,EXCUSE,GENM,AGEGRP0
2006,2010,MA,Massachusetts,ARDI,Excessive Use,Chronic   ,"Stroke, ischemic",Female,All Ages,,,N/A,0.00,0.01,0.01,0.00,0.00,25,CHRONIC,STROKI,EXCUSE,GENF,AGEGRP0
2006,2010,IL,Illinois,ARDI,Excessive Use,Chronic   ,Acute pancreatitis,Female,All Ages,0.24,0.24,,,,,,,17,CHRONIC,ACUPAN,EXCUSE,GENF,AGEGRP0
2006,2010,NH,New Hampshire,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,20-24,0.46,0.46,,,,,,,33,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP9
2006,2010,OR,Oregon,ARDI,Excessive Use,Chronic   ,Epilepsy,Female,All Ages,0.15,0.15,,,,,,,41,CHRONIC,EPILEP,EXCUSE,GENF,AGEGRP0
2006,2010,OK,Oklahoma,ARDI,Excessive Use,Chronic   ,"Low birth weight, prematurity, IUGR, death",Male,All Ages,,,N/A,0.00,0.02,0.02,0.02,0.02,40,CHRONIC,LBWPID,EXCUSE,GENM,AGEGRP0
2006,2010,MO,Missouri,ARDI,Excessive Use,Chronic   ,Degeneration of nervous system due to alcohol,Male,All Ages,1.00,1.00,,,,,,,29,CHRONIC,ALCNER,EXCUSE,GENM,AGEGRP0
2006,2010,DC,District of Columbia,ARDI,Excessive Use,Acute     ,Fire injuries,Male,All Ages,0.42,0.42,,,,,,,11,ACUTE,FIREIN,EXCUSE,GENM,AGEGRP0
2006,2010,AZ,Arizona,ARDI,Excessive Use,Acute     ,Aspiration,Female,All Ages,0.18,0.18,,,,,,,04,ACUTE,ASPIRA,EXCUSE,GENF,AGEGRP0
2006,2010,CA,California,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,0-14,0.15,0.15,,,,,,,06,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP7
2006,2010,MT,Montana,ARDI,Excessive Use,Chronic   ,"Stroke, ischemic",Male,All Ages,,,N/A,0.00,0.04,0.04,0.02,0.02,30,CHRONIC,STROKI,EXCUSE,GENM,AGEGRP0
2006,2010,AR,Arkansas,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Female,25-34,0.37,0.37,,,,,,,05,ACUTE,MTVTRA,EXCUSE,GENF,AGEGRP10
2006,2010,MO,Missouri,ARDI,Excessive Use,Chronic   ,Fetal alcohol syndrome,Female,All Ages,1.00,1.00,,,,,,,29,CHRONIC,ALCFAS,EXCUSE,GENF,AGEGRP0
2006,2010,OH,Ohio,ARDI,Excessive Use,Chronic   ,Acute pancreatitis,Female,All Ages,0.24,0.24,,,,,,,39,CHRONIC,ACUPAN,EXCUSE,GENF,AGEGRP0
2006,2010,PA,Pennsylvania,ARDI,Excessive Use,Acute     ,Motor-vehicle traffic crashes,Male,55-64,0.28,0.28,,,,,,,42,ACUTE,MTVTRA,EXCUSE,GENM,AGEGRP13
2006,2010,IN,Indiana,ARDI,Excessive Use,Chronic   ,Esophageal varices,Female,All Ages,0.40,0.40,,,,,,,18,CHRONIC,ESOVAR,EXCUSE,GENF,AGEGRP0
2006,2010,CA,California,ARDI,Excessive Use,Acute     ,Other road vehicle crashes,Male,All Ages,0.18,0.18,,,,,,,06,ACUTE,ORVACC,EXCUSE,GENM,AGEGRP0
